SYMBOL	COHORT	CANCER_TYPE	METHODS	QVALUE_COMBINATION	TIER	MUTATIONS_COHORT	SAMPLES_COHORT	ROLE	CGC_GENE	TIER_CGC	CGC_CANCER_GENE	NUM_COHORTS	SIGNATURE9	WARNING_EXPRESSION	WARNING_GERMLINE	SAMPLES_3MUTS	OR_WARNING	KNOWN_ARTIFACT	NUM_PAPERS	FILTER
AR	ICGC_WXS_BTCA_JP	CH		0.04673234582539868	2	68834	239	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	72.0	PASS
AR	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL		0.03242929364505026	2	12894	121	Act	True	1.0	False	8	0.16666666666666666	False	False	0.0	False	False	72.0	PASS
AR	OTHER_WGS_MM_NATLEUK2018	MM	cbase	0.028325425937771244	2	341009	933	LoF	True	1.0	False	8	0.0	False	False	0.0	False	False	72.0	PASS
AR	OTHER_WXS_NPC_NATCOM2017	NSPH	oncodriveclustl	0.033478415412426195	2	12635	103	Act	True	1.0	False	8	0.0	False	False	0.0	False	False	72.0	PASS
AR	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	oncodriveclustl,dndscv,hotmaps,smregions,mutpanning	1.2419093734263384e-25	1	21772	223	Act	True	1.0	True	8	0.0	False	False	0.0	False	False	72.0	PASS
AR	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,mutpanning	8.127169387055629e-28	1	45171	333	Act	True	1.0	True	8	0.0	False	False	0.0	False	False	72.0	PASS
AR	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,mutpanning	3.126262857015013e-26	1	64566	444	Act	True	1.0	True	8	0.0	False	False	1.0	False	False	72.0	PASS
AR	HARTWIG_PROSTATE	PRAD	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	6.007771390451452e-32	1	6479763	382	Act	True	1.0	True	8	0.0	False	False	3.0	False	False	72.0	PASS
ARAF	TCGA_WXS_CHOL	CH		0.00020917117758018249	1	3429	36	Act	True	2.0	True	2	0.0	False	False	0.0	False	False	4.0	PASS
ARAF	CBIOP_WXS_CLL_IUOPA_2015	CLL		0.04513868824182896	2	12247	452	Act	True	2.0	False	2	0.0	False	False	0.0	False	False	4.0	PASS
ARHGAP35	TCGA_WXS_LUSC	LUSC	dndscv,oncodrivefml,cbase,mutpanning	3.9767042567925266e-05	3	178031	471	LoF	False		False	3	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGAP35	PCAWG_WGS_UTERUS_ADENOCA	UCEC	dndscv,oncodrivefml,cbase	1.2133413852645038e-09	1	1086089	44	LoF	False		False	3	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGAP35	TCGA_WXS_UCEC	UCEC	dndscv,oncodrivefml,cbase,mutpanning	4.138939644412676e-09	3	905953	503	LoF	False		False	3	0.025	False	False	1.0	False	False	0.0	Samples with more than 3 mutations
ARHGAP39	HARTWIG_SMALL_INTESTINE	BC	hotmaps,smregions	5.165812083993972e-06	1	1428825	15	Act	False		False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGAP5	ICGC_WXS_BLCA_CN	BLCA	hotmaps	0.0163009141603685	2	16355	103	Act	True	2.0	False	4	0.0	False	False	1.0	False	False	0.0	Lack of literature evidence
ARHGAP5	CBIOP_WXS_BLCA_BGI	BLCA	hotmaps	0.003294928026330881	2	8703	79	Act	True	2.0	False	4	0.0	False	False	1.0	False	False	0.0	Lack of literature evidence
ARHGAP5	CBIOP_WXS_MM_BROAD_UNTREAT	MM		0.00046188734600281816	1	4350	91	LoF	True	2.0	False	4	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGAP5	OTHER_WGS_MM_NATLEUK2018	MM	hotmaps,smregions	3.2963824662191546e-12	1	341009	933	Act	True	2.0	False	4	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF10	CBIOP_WXS_ANGS_PAINTER_2018_TREAT	ANGS		1.648679712867789e-05	1	10498	17	LoF	True	2.0	False	4	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF10	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	oncodriveclustl	2.2021896802420826e-05	2	17930078	384	Act	True	2.0	False	4	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF10	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC		0.011065228251162112	2	37930	107	LoF	True	2.0	False	4	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF10	OTHER_WXS_SCC_NATCOM2018	SSCC		0.00021970624521209533	2	62487	38	LoF	True	2.0	False	4	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF10L	PEDCBIOP_WXS_MBL_BROAD_2012	MBL		0.002629814151007468	1	1808	92	LoF	True	2.0	False	3	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF10L	CBIOP_WXS_BCC_UNIGE_2016_TREAT	SBCC		0.005259689639670162	2	14061	11	LoF	True	2.0	False	3	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF10L	TCGA_WXS_STAD	ST	cbase	0.0006642141091039227	2	214108	436	LoF	True	2.0	False	3	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
ARHGEF12	PCAWG_WGS_BREAST_ADENOCA	BRCA		0.00317197361707575	2	1494194	195	LoF	True	1.0	False	2	0.3333333333333333	False	False	0.0	False	False	4.0	PASS
ARHGEF12	CBIOP_WXS_EGC_TMUCIH_2015	ST		0.016862327372930582	2	13866	78	LoF	True	1.0	False	2	0.0	False	False	0.0	False	False	4.0	PASS
ARID1A	ICGC_WXS_BLCA_CN	BLCA	dndscv,oncodrivefml,cbase,mutpanning	0.00017725775974793863	1	16355	103	LoF	True	1.0	False	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_BLCA_BGI	BLCA	dndscv,oncodrivefml,cbase,mutpanning	1.4247686648629335e-16	1	8703	79	LoF	True	1.0	False	70	0.0	False	False	2.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	dndscv,cbase	1.0160321941849128e-08	1	21365	50	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_BLADDER_TCC	BLCA	cbase,mutpanning	5.245269893088622e-10	1	523968	23	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_BLCA	BLCA	dndscv,oncodrivefml,cbase,mutpanning	0.00039395763969210333	1	142970	411	LoF	True	1.0	False	70	0.0	False	False	5.0	False	False	56.0	PASS
ARID1A	HARTWIG_URINARY_TRACT	BLCA		1.0507981266142835e-06	1	4775994	156	LoF	True	1.0	False	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	PEDCBIOP_WXS_BLY-PRY	BLY	oncodrivefml,cbase	4.838338558848387e-06	1	762	15	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_BRCA_MBCPROJECT_2018_MET_TREAT	BRCA		0.002549173690973657	2	4031	33	LoF	True	1.0	True	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_BRCA_MBCPROJECT_2018_MET_UNTREAT	BRCA		5.836711145556575e-06	1	4127	45	LoF	True	1.0	True	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_BRCA_UK	BRCA	cbase	2.178831227390276e-07	1	6308	95	LoF	True	1.0	True	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WGS_BRCA_EU	BRCA	oncodrivefml	4.683084013292033e-05	1	3508551	484	LoF	True	1.0	True	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_BREAST_ADENOCA	BRCA	cbase	0.0008768188095508872	2	1494194	195	LoF	True	1.0	True	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_BRCA	BRCA	dndscv,oncodrivefml,cbase,mutpanning	4.9235455653926996e-11	1	119144	973	LoF	True	1.0	True	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	HARTWIG_BREAST	BRCA	cbase	0.0001775852692378578	1	11688328	708	LoF	True	1.0	True	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_CESC	CESC	dndscv,cbase	1.6168495970203405e-07	2	101731	288	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_BTCA_JP	CH	dndscv,oncodrivefml,cbase,mutpanning	1.13981208706691e-10	1	68834	239	LoF	True	1.0	False	70	0.07142857142857142	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_BILIARY_ADENOCA	CH	dndscv,oncodrivefml,cbase,mutpanning	2.759045039360339e-08	1	599377	34	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_BILIARY	CH	dndscv,oncodrivefml,cbase,mutpanning	3.4251474793854835e-10	1	1212657	82	LoF	True	1.0	False	70	0.16666666666666666	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_CLL_IUOPA_2015	CLL	cbase	3.322943471287845e-07	1	12247	452	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_COLORECT_ADENOCA	COREAD		0.00011427223078811843	1	9230078	52	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_COADREAD	COREAD	dndscv,oncodrivefml,cbase,mutpanning	9.474180298145764e-11	1	310472	496	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_COLONRECTUM	COREAD	dndscv,cbase,mutpanning	1.0293887309442745e-09	1	21067040	529	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	dndscv,oncodrivefml,cbase,mutpanning	0.0006695665404649933	1	2827527	153	LoF	True	1.0	False	70	0.42857142857142855	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_DLBC	DLBCL	oncodrivefml,cbase	2.8557688809780767e-07	1	7718	37	LoF	True	1.0	False	70	0.3333333333333333	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_ESCA_BROAD	ESCA	oncodrivefml,cbase	1.0348099184014144e-07	1	31023	146	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_ESO_ADENOCA	ESCA	dndscv,oncodrivefml,cbase,mutpanning	9.426213758221992e-19	1	2857685	97	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WGS_ESAD_UK	ESCA	dndscv,oncodrivefml,cbase,mutpanning	0.0038512689244981453	1	4899758	150	LoF	True	1.0	False	70	0.08333333333333333	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_ESCA	ESCA		7.777548390185201e-06	1	44724	182	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_ESOPHAGUS	ESCA	dndscv,oncodrivefml,cbase,mutpanning	2.8676834994190176e-17	1	4732926	142	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_GBM_CN	GBM	cbase	5.9563608206898713e-08	1	3331	78	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_LICA_CN	HC	dndscv,oncodrivefml,cbase,mutpanning	7.722905973640217e-10	1	19634	175	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_HCC_AMC_PRV	HC	cbase	3.312316775084881e-07	1	27580	231	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_LICA_FR_WXS	HC	dndscv,oncodrivefml,cbase,mutpanning	2.037515180142626e-09	1	933908	226	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_LINC_JP_WXS	HC	dndscv,oncodrivefml,cbase,mutpanning	1.11665288610286e-23	1	65152	213	LoF	True	1.0	False	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_LIVER_HCC	HC	dndscv,oncodrivefml,cbase,mutpanning	4.917380438996639e-11	1	4034223	314	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_LIHC	HC	dndscv,oncodrivefml,cbase,mutpanning	2.986547980745813e-06	1	56445	360	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_LIVER	HC	cbase,mutpanning	1.6112256228253628e-06	1	626960	51	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_LGG	LGG	dndscv,oncodrivefml,cbase,mutpanning	9.3033860558489e-06	1	37742	509	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_LUAD_BROAD	LUAD	cbase	1.5628769465857553e-07	1	54638	159	LoF	True	1.0	False	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_LUAD	LUAD	dndscv,oncodrivefml,cbase,mutpanning	6.107424765476908e-14	1	215479	560	LoF	True	1.0	False	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_LUNG_SCC	LUSC		0.002536499740325365	2	2190202	47	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_LUSC	LUSC	dndscv,cbase,mutpanning	1.5052869211163743e-09	2	178031	471	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	OTHER_WGS_PBCA_DE_MB	MBL	oncodrivefml,cbase	7.521303546061264e-09	1	237770	148	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PEDCBIOP_WXS_MBL-WNT-PRY	MBL	dndscv,oncodrivefml,cbase	1.9450577318560846e-10	1	503	21	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,oncodrivefml,cbase,mutpanning	1.8094101817431007e-11	1	1340919	105	LoF	True	1.0	False	70	0.09090909090909091	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	dndscv,oncodrivefml,cbase,mutpanning	3.936362045622873e-15	1	17930078	384	LoF	True	1.0	False	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	D_OS	OS		0.001409010335126766	1	43851	29	Act	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_OV	OV		2.176756722677169e-05	2	49185	407	LoF	True	1.0	True	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_OVARY	OV	cbase,mutpanning	9.365738105492337e-07	1	1650119	153	LoF	True	1.0	True	70	0.0	False	False	1.0	False	False	56.0	PASS
ARID1A	ICGC_WGS_PACA_AU_WGS	PAAD	oncodrivefml,cbase	1.524204951506543e-06	1	241311	41	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_PACA_AU_WXS	PAAD	dndscv,oncodrivefml,cbase,mutpanning	1.79092025042985e-06	1	13690	232	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WGS_PACA_CA_WGS	PAAD	cbase	4.670825755625799e-09	1	455153	65	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	ICGC_WXS_PACA_CA_WXS	PAAD		4.7116906839819736e-05	1	32250	70	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_PANC_ADENOCA	PAAD	dndscv,oncodrivefml,cbase,mutpanning	1.1687799654226318e-11	1	1673191	232	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_PAAD	PAAD	dndscv,oncodrivefml,cbase,mutpanning	3.708051965512988e-09	1	30872	176	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_PANCREAS	PAAD	oncodrivefml,cbase	9.868694896161428e-05	1	1091027	80	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	OTHER_WGS_PBCA_DE_PIA	PIA	oncodrivefml,cbase	1.0437194037396414e-05	1	1066564	439	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_PRAD_BROAD	PRAD		0.002738901502640629	2	5764	112	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_KIRC	RCCC	cbase	0.00018602939664916928	1	28661	358	LoF	True	1.0	True	70	0.125	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_KIDNEY_RENAL_CELL	RCCC	dndscv,oncodrivefml,cbase,mutpanning	5.812210084974495e-08	1	1015987	108	LoF	True	1.0	True	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_KIRP	RPC		0.017810599785641368	2	24431	276	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC	cbase	8.160261776409782e-06	2	987429	9	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	HARTWIG_LUNG_SMALL_CELL	SCLC	cbase	0.0005864853578761664	1	2520309	53	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_STOMACH_ADENOCA	ST	dndscv,cbase,mutpanning	2.3260788778452467e-07	1	1862074	68	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	CBIOP_WXS_EGC_TMUCIH_2015	ST	dndscv,oncodrivefml,cbase,mutpanning	4.0072320059465087e-25	1	13866	78	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_STAD	ST	dndscv,oncodrivefml,cbase,mutpanning	0.0966719795477329	2	214108	436	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	PCAWG_WGS_UTERUS_ADENOCA	UCEC	oncodrivefml,cbase	2.8440835555297615e-08	1	1086089	44	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_UCEC	UCEC	dndscv,oncodrivefml,cbase,mutpanning	0.05036693422391962	2	905953	503	LoF	True	1.0	False	70	0.0	False	False	3.0	False	False	56.0	PASS
ARID1A	HARTWIG_UTERUS_ENDOMETRIAL	UCEC	dndscv,oncodrivefml,cbase,mutpanning	1.5939272661622456e-09	1	762859	33	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1A	TCGA_WXS_UCS	UCS	oncodrivefml,smregions,cbase	4.9901802760670363e-08	1	10310	57	LoF	True	1.0	False	70	0.0	False	False	0.0	False	False	56.0	PASS
ARID1B	TCGA_WXS_BLCA	BLCA	cbase	0.00014213275159254588	1	142970	411	LoF	True	1.0	False	12	0.0	False	False	2.0	False	False	8.0	PASS
ARID1B	ICGC_WXS_BRCA_UK	BRCA		0.0010532217968591182	1	6308	95	LoF	True	1.0	True	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	TCGA_WXS_COADREAD	COREAD	smregions	0.16404420360409575	2	310472	496	LoF	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	CBIOP_WXS_DLBC_BROAD_2012	DLBCL	cbase	0.0014266373390826165	2	11655	58	LoF	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	ICGC_WXS_LICA_FR_WXS	HC		0.022484535362264992	2	933908	226	LoF	True	1.0	True	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	TCGA_WXS_LIHC	HC	oncodriveclustl	0.04493949161222047	2	56445	360	LoF	True	1.0	True	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	D_HGG	HGG		0.00164836580010982	1	35618	20	Act	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	TCGA_WXS_LGG	LGG	cbase,mutpanning	4.4725301975051646e-08	2	37742	509	LoF	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	PCAWG_WGS_LUNG_SCC	LUSC		0.00040902561273778313	2	2190202	47	LoF	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	OTHER_WGS_PBCA_DE_MB	MBL	oncodrivefml,smregions,cbase	1.1180369853498014e-07	1	237770	148	LoF	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	ICGC_WXS_PACA_CA_WXS	PAAD		9.80296365376666e-05	1	32250	70	Act	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID1B	OTHER_WGS_PBCA_DE_PIA	PIA	oncodrivefml,cbase	1.070636271230183e-08	1	1066564	439	LoF	True	1.0	False	12	0.0	False	False	0.0	False	False	8.0	PASS
ARID2	TCGA_WXS_BLCA	BLCA	dndscv	1.1862138020978448e-08	1	142970	411	LoF	True	1.0	False	29	0.0	False	False	1.0	False	False	15.0	PASS
ARID2	ICGC_WXS_BTCA_JP	CH	dndscv,oncodrivefml,cbase,mutpanning	1.465262832663054e-16	1	68834	239	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	HARTWIG_BILIARY	CH		0.0048532099668459425	2	1212657	82	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	CBIOP_WXS_SKCM_BROAD	CM		7.377669474675472e-05	1	157355	88	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	ICGC_WGS_MELA_AU	CM	oncodrivefml,cbase,mutpanning	3.812830408750545e-14	1	9427104	75	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	TCGA_WXS_SKCM	CM	dndscv,oncodrivefml,cbase,mutpanning	0.00409424521217816	1	413742	466	LoF	True	1.0	False	29	0.0	False	False	4.0	False	False	15.0	PASS
ARID2	HARTWIG_SKIN_MELANOMA	CM	dndscv,oncodrivefml,cbase,mutpanning	1.2247444561457066e-10	1	25213372	274	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	CBIOP_WXS_ESCA_BROAD	ESCA	cbase,mutpanning	4.909070304841916e-06	1	31023	146	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	ICGC_WGS_ESAD_UK	ESCA	oncodrivefml,cbase	0.00013528611122097468	1	4899758	150	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	HARTWIG_ESOPHAGUS	ESCA		5.785699231503781e-05	2	4732926	142	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	CBIOP_WXS_HCC_AMC_PRV	HC	oncodrivefml,cbase	8.793523746927297e-07	1	27580	231	LoF	True	1.0	True	29	0.125	False	False	0.0	False	False	15.0	PASS
ARID2	ICGC_WXS_LICA_FR_WXS	HC	dndscv,cbase,mutpanning	3.253628864706344e-06	1	933908	226	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	ICGC_WXS_LINC_JP_WXS	HC	dndscv,cbase,mutpanning	8.44401309241154e-06	1	65152	213	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	ICGC_WGS_LINC_JP_WGS	HC	cbase	3.462115571641965e-05	1	443958	31	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	PCAWG_WGS_LIVER_HCC	HC	dndscv,oncodrivefml,cbase,mutpanning	1.9859167582422247e-06	1	4034223	314	LoF	True	1.0	True	29	0.0	False	False	1.0	False	False	15.0	PASS
ARID2	TCGA_WXS_LIHC	HC	dndscv,cbase,mutpanning	0.00044956583616659774	1	56445	360	LoF	True	1.0	True	29	0.11764705882352941	False	False	0.0	False	False	15.0	PASS
ARID2	HARTWIG_LIVER	HC	mutpanning	8.558642678291673e-07	1	626960	51	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	TCGA_WXS_HNSC	HNSC	dndscv,cbase,mutpanning	5.779940131335796e-07	1	105909	502	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	TCGA_WXS_LGG	LGG	cbase	0.0008529934273284318	1	37742	509	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	TCGA_WXS_LUAD	LUAD	dndscv,cbase,mutpanning	5.029387664486809e-08	1	215479	560	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	OTHER_WGS_PBCA_DE_MB	MBL		2.376588101366829e-06	1	237770	148	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	PEDCBIOP_WXS_MBL-WNT-PRY	MBL	dndscv,oncodrivefml,cbase	4.19258799903953e-08	1	503	21	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC		0.05628846922831954	2	17930078	384	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	ICGC_WXS_PACA_AU_WXS	PAAD	cbase	7.345356903030768e-06	1	13690	232	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	OTHER_WGS_PBCA_DE_PIA	PIA	dndscv,oncodrivefml,cbase	1.6348106954472243e-08	1	1066564	439	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	OTHER_WXS_SCC_NATCOM2018	SSCC	cbase	1.2934301985386518e-07	1	62487	38	LoF	True	1.0	False	29	0.0	False	False	1.0	False	False	15.0	PASS
ARID2	HARTWIG_SKIN_SKIN_SQUAMOUS_CELL_CARCINOMA	SSCC	oncodrivefml	0.0051011994118272475	2	2535437	11	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	TCGA_WXS_STAD	ST	dndscv,cbase,mutpanning	3.803644113294475e-08	2	214108	436	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ARID2	TCGA_WXS_THCA	THCA		0.009592631524354642	1	7915	488	LoF	True	1.0	False	29	0.0	False	False	0.0	False	False	15.0	PASS
ASPM	HARTWIG_BILIARY	CH	oncodriveclustl,smregions	0.00023799599360428667	3	1212657	82	Act	False		False	1	0.0	False	False	0.0	False	True	1.0	Known artifact
ASXL1	D_ALL	ALL		0.002704882400155438	2	169261	278	LoF	True	1.0	False	14	0.0	False	False	0.0	False	False	4.0	PASS
ASXL1	ICGC_WXS_LAML_CN	AML	oncodrivefml,cbase	1.324795246052792e-07	1	454	52	LoF	True	1.0	False	14	0.0	False	False	0.0	False	False	4.0	PASS
ASXL1	OTHER_WXS_AML_PRY_BEAT_2018	AML		0.0015082888474811545	1	79225	257	LoF	True	1.0	False	14	0.0	False	False	0.0	False	False	4.0	PASS
